name	group	af3_id1	af3_id2	pair_tokens	pair_iptm_mean	string_experimental	string_combined_score	pair_iptm_mean_corrected
pools_4k_d0cb8b0	pools_4k	aac71293.1	aac71630.1	1200	0.124	0	0	0.009638124868558945
pools_4k_d0cb8b0	pools_4k	aac71293.1	aac71634.2	1182	0.128	0	0	0.014770581731974736
pools_4k_d0cb8b0	pools_4k	aac71293.1	aac72487.1	1335	0.126	0	0	0.0034021340911322417
pools_4k_d0cb8b0	pools_4k	aac71293.1	abc59633.1	1114	0.11000000000000001	0	0	0.0011285849427617733
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71414.1	322	0.041999999999999996	0	0	0.00014204413711685349
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71454.1	240	0.032	0	0	0.000791506544239054
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71476.1	397	0.05	0	0	-0.0004581226540621014
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71511.1	386	0.05	0	0	0.0007489668140362032
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71514.1	385	0.052000000000000005	0	0	0.002859550189930851
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71624.1	293	0.04	0	165	0.0017337287290119865
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71627.1	617	0.07200000000000001	0	0	0.00020050218914580142
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71630.1	317	0.04	0	0	-0.0012506047371642279
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac71634.2	299	0.04	0	0	0.000976524701461999
pools_4k_d0cb8b0	pools_4k	aac71349.1	aac72487.1	452	0.06	0	0	0.0037428658195829273
pools_4k_d0cb8b0	pools_4k	aac71349.1	abc59633.1	231	0.03	0	0	6.491820318170471e-05
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac71454.1	280	0.04	0	306	0.003401401858869439
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac71476.1	437	0.055999999999999994	0	0	0.001287667655981553
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac71511.1	426	0.055999999999999994	0	0	0.0024374431534748553
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac71514.1	425	0.05399999999999999	0	0	0.0005427004561498888
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac71624.1	333	0.04800000000000001	0	0	0.004822255790846046
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac71627.1	657	0.094	0	194	0.018759018197146274
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac71630.1	357	0.05	0	157	0.004016374161693079
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac71634.2	339	0.046	0	0	0.002111553225016105
pools_4k_d0cb8b0	pools_4k	aac71414.1	aac72487.1	492	0.06	0	0	-0.00025555473536363615
pools_4k_d0cb8b0	pools_4k	aac71414.1	abc59633.1	271	0.04	0	187	0.00457873165862769
pools_4k_d0cb8b0	pools_4k	aac71454.1	aac71476.1	355	0.05	0	0	0.004246522248422618
pools_4k_d0cb8b0	pools_4k	aac71454.1	aac71511.1	344	0.05	0	0	0.00552409159828289
pools_4k_d0cb8b0	pools_4k	aac71454.1	aac71514.1	343	0.046	0	0	0.0016412406259076057
pools_4k_d0cb8b0	pools_4k	aac71454.1	aac71624.1	251	0.036	0	0	0.0032671163981014065
pools_4k_d0cb8b0	pools_4k	aac71454.1	aac71627.1	575	0.07	0	0	0.0019364046831027298
pools_4k_d0cb8b0	pools_4k	aac71454.1	aac71630.1	275	0.04	0	0	0.00405309756661517
pools_4k_d0cb8b0	pools_4k	aac71454.1	aac71634.2	257	0.04	0	0	0.006449698939330083
pools_4k_d0cb8b0	pools_4k	aac71454.1	aac72487.1	410	0.052000000000000005	0	0	0.0001366790466704737
pools_4k_d0cb8b0	pools_4k	aac71454.1	abc59633.1	189	0.03	0	0	0.006365584840837532
pools_4k_d0cb8b0	pools_4k	aac71476.1	aac71511.1	501	0.07400000000000001	0	0	0.012867466077849624
pools_4k_d0cb8b0	pools_4k	aac71476.1	aac71514.1	500	0.066	0	0	0.004964517064989182
pools_4k_d0cb8b0	pools_4k	aac71476.1	aac71624.1	408	0.05	0	0	-0.0016486018870059405
pools_4k_d0cb8b0	pools_4k	aac71476.1	aac71627.1	732	0.08	0	0	-0.0014223630538128251
pools_4k_d0cb8b0	pools_4k	aac71476.1	aac71630.1	432	0.06	0	0	0.005808477104979615
pools_4k_d0cb8b0	pools_4k	aac71476.1	aac71634.2	414	0.08	0	0	0.027708806318305412
pools_4k_d0cb8b0	pools_4k	aac71476.1	aac72487.1	567	0.07	0	0	0.0026633078162782015
pools_4k_d0cb8b0	pools_4k	aac71476.1	abc59633.1	346	0.048	0	0	0.0032903032578662783
pools_4k_d0cb8b0	pools_4k	aac71511.1	aac71514.1	489	0.06	0	0	3.855147852138696e-05
pools_4k_d0cb8b0	pools_4k	aac71511.1	aac71624.1	397	0.05	0	0	-0.0004581226540621014
pools_4k_d0cb8b0	pools_4k	aac71511.1	aac71627.1	721	0.082	0	0	0.0014637312221586901
pools_4k_d0cb8b0	pools_4k	aac71511.1	aac71630.1	421	0.066	0	0	0.01296497311721835
pools_4k_d0cb8b0	pools_4k	aac71511.1	aac71634.2	403	0.066	0	0	0.014890509596035412
pools_4k_d0cb8b0	pools_4k	aac71511.1	aac72487.1	556	0.1	0	391	0.03367122525072622
pools_4k_d0cb8b0	pools_4k	aac71511.1	abc59633.1	335	0.05	0	0	0.006584648811779489
pools_4k_d0cb8b0	pools_4k	aac71514.1	aac71624.1	396	0.05399999999999999	0	0	0.0036509159880160763
pools_4k_d0cb8b0	pools_4k	aac71514.1	aac71627.1	720	0.08	0	0	-0.0004553806139351163
pools_4k_d0cb8b0	pools_4k	aac71514.1	aac71630.1	420	0.052000000000000005	0	0	-0.0009291456423571459
pools_4k_d0cb8b0	pools_4k	aac71514.1	aac71634.2	402	0.052000000000000005	0	0	0.000998732475580022
pools_4k_d0cb8b0	pools_4k	aac71514.1	aac72487.1	555	0.07	0	0	0.0037633465291231905
pools_4k_d0cb8b0	pools_4k	aac71514.1	abc59633.1	334	0.042	0	0	-0.0012966366236043178
pools_4k_d0cb8b0	pools_4k	aac71624.1	aac71627.1	628	0.078	0	873	0.005243243782435653
pools_4k_d0cb8b0	pools_4k	aac71624.1	aac71630.1	328	0.044	0	817	0.0014194138839518367
pools_4k_d0cb8b0	pools_4k	aac71624.1	aac71634.2	310	0.04	0	743	-0.0003922081585661444
pools_4k_d0cb8b0	pools_4k	aac71624.1	aac72487.1	463	0.06	0	0	0.0026262419019546096
pools_4k_d0cb8b0	pools_4k	aac71624.1	abc59633.1	242	0.034	0	0	0.0025117860075107856
pools_4k_d0cb8b0	pools_4k	aac71627.1	aac71630.1	652	0.082	999	999	0.007183362049534861
pools_4k_d0cb8b0	pools_4k	aac71627.1	aac71634.2	634	0.07600000000000001	0	743	0.0027246351497424715
pools_4k_d0cb8b0	pools_4k	aac71627.1	aac72487.1	787	0.096	0	0	0.010243806159221075
pools_4k_d0cb8b0	pools_4k	aac71627.1	abc59633.1	566	0.07	0	0	0.0027545303286486272
pools_4k_d0cb8b0	pools_4k	aac71630.1	aac71634.2	334	0.05	0	785	0.006703363376395682
pools_4k_d0cb8b0	pools_4k	aac71630.1	aac72487.1	487	0.068	189	194	0.008235123750136963
pools_4k_d0cb8b0	pools_4k	aac71630.1	abc59633.1	266	0.04	0	0	0.0052412600741306645
pools_4k_d0cb8b0	pools_4k	aac71634.2	aac72487.1	469	0.066	0	0	0.008022762452011056
pools_4k_d0cb8b0	pools_4k	aac71634.2	abc59633.1	248	0.036000000000000004	0	0	0.003679489078615261
pools_4k_d0cb8b0	pools_4k	aac72487.1	abc59633.1	401	0.05	0	0	-0.000892909955385407
pools_4k_d280e93	pools_4k	aac71224.1	aac71226.1	660	0.08	0	683	0.004505186653671597
pools_4k_d280e93	pools_4k	aac71224.1	aac71260.1	726	0.08	0	0	-0.0009398707954689361
pools_4k_d280e93	pools_4k	aac71224.1	aac71272.1	490	0.064	0	0	0.003940416088596813
pools_4k_d280e93	pools_4k	aac71224.1	aac71296.1	818	0.09	0	0	0.0018677244457676323
pools_4k_d280e93	pools_4k	aac71224.1	aac71300.1	668	0.1	830	839	0.02383110910689107
pools_4k_d280e93	pools_4k	aac71224.1	aac71397.1	565	0.07200000000000001	930	930	0.004845833461934443
pools_4k_d280e93	pools_4k	aac71224.1	aac71448.1	729	0.082	0	0	0.0008186348789648717
pools_4k_d280e93	pools_4k	aac71224.1	aac71502.2	707	0.08	0	0	0.0006013220759863158
pools_4k_d280e93	pools_4k	aac71224.1	aac71539.1	1041	0.11000000000000001	0	0	0.005957821563227189
pools_4k_d280e93	pools_4k	aac71224.1	aac71608.1	660	0.07400000000000001	0	0	-0.0014948133463283941
pools_4k_d280e93	pools_4k	aac71224.1	aac71645.1	1396	0.154	0	0	0.02781776259087651
pools_4k_d280e93	pools_4k	aac71226.1	aac71260.1	502	0.068	0	0	0.0067705118997470615
pools_4k_d280e93	pools_4k	aac71226.1	aac71272.1	266	0.044000000000000004	0	0	0.009241260074130668
pools_4k_d280e93	pools_4k	aac71226.1	aac71296.1	594	0.07200000000000001	0	0	0.0022300173081727104
pools_4k_d280e93	pools_4k	aac71226.1	aac71300.1	444	0.06	0	0	0.004563514454974285
pools_4k_d280e93	pools_4k	aac71226.1	aac71397.1	341	0.04800000000000001	0	0	0.003876052119279598
pools_4k_d280e93	pools_4k	aac71226.1	aac71448.1	505	0.06	0	0	-0.0015197726644310683
pools_4k_d280e93	pools_4k	aac71226.1	aac71502.2	483	0.06	0	0	0.0006294829611126346
pools_4k_d280e93	pools_4k	aac71226.1	aac71539.1	817	0.092	0	0	0.003943662258439673
pools_4k_d280e93	pools_4k	aac71226.1	aac71608.1	436	0.055999999999999994	0	0	0.001391590229036871
pools_4k_d280e93	pools_4k	aac71226.1	aac71645.1	1172	0.162	0	0	0.04940345199841337
pools_4k_d280e93	pools_4k	aac71260.1	aac71272.1	332	0.052000000000000005	0	0	0.008941326856860096
pools_4k_d280e93	pools_4k	aac71260.1	aac71296.1	660	0.138	0	231	0.06250518665367161
pools_4k_d280e93	pools_4k	aac71260.1	aac71300.1	510	0.06	0	0	-0.0020016707957804247
pools_4k_d280e93	pools_4k	aac71260.1	aac71397.1	407	0.05600000000000001	0	0	0.004458954998756828
pools_4k_d280e93	pools_4k	aac71260.1	aac71448.1	571	0.07	0	0	0.0022992197262037967
pools_4k_d280e93	pools_4k	aac71260.1	aac71502.2	549	0.078	0	0	0.012317825728605722
pools_4k_d280e93	pools_4k	aac71260.1	aac71539.1	883	0.1	0	0	0.007027589662696537
pools_4k_d280e93	pools_4k	aac71260.1	aac71608.1	502	0.06	0	0	-0.0012294881002529456
pools_4k_d280e93	pools_4k	aac71260.1	aac71645.1	1238	0.14	0	0	0.02327494446136008
pools_4k_d280e93	pools_4k	aac71272.1	aac71296.1	424	0.06	0	0	0.0066480816639597345
pools_4k_d280e93	pools_4k	aac71272.1	aac71300.1	274	0.042	885	938	0.006184145733255576
pools_4k_d280e93	pools_4k	aac71272.1	aac71397.1	171	0.032	885	937	0.011279480797498222
pools_4k_d280e93	pools_4k	aac71272.1	aac71448.1	335	0.044	0	0	0.000584648811779484
pools_4k_d280e93	pools_4k	aac71272.1	aac71502.2	313	0.042	0	0	0.0012387331548067634
pools_4k_d280e93	pools_4k	aac71272.1	aac71539.1	647	0.076	0	0	0.001609336130661887
pools_4k_d280e93	pools_4k	aac71272.1	aac71608.1	266	0.04	0	0	0.0052412600741306645
pools_4k_d280e93	pools_4k	aac71272.1	aac71645.1	1002	0.10800000000000001	0	0	0.006607341250193577
pools_4k_d280e93	pools_4k	aac71296.1	aac71300.1	602	0.07	0	604	-0.0004802858862078818
pools_4k_d280e93	pools_4k	aac71296.1	aac71397.1	499	0.068	0	0	0.007061665151738519
pools_4k_d280e93	pools_4k	aac71296.1	aac71448.1	663	0.08	0	0	0.00425193134748568
pools_4k_d280e93	pools_4k	aac71296.1	aac71502.2	641	0.09000000000000001	0	0	0.016122683615594935
pools_4k_d280e93	pools_4k	aac71296.1	aac71539.1	975	0.1	0	0	0.0004719490526456094
pools_4k_d280e93	pools_4k	aac71296.1	aac71608.1	594	0.07	0	0	0.0002300173081727086
pools_4k_d280e93	pools_4k	aac71296.1	aac71645.1	1330	0.14600000000000002	0	0	0.02369953242451789
pools_4k_d280e93	pools_4k	aac71300.1	aac71397.1	349	0.10600000000000001	999	999	0.06094088402524357
pools_4k_d280e93	pools_4k	aac71300.1	aac71448.1	513	0.06	0	0	-0.0022896763388159797
pools_4k_d280e93	pools_4k	aac71300.1	aac71502.2	491	0.06	0	0	-0.00015761921416151958
pools_4k_d280e93	pools_4k	aac71300.1	aac71539.1	825	0.09	0	0	0.001337454289779827
pools_4k_d280e93	pools_4k	aac71300.1	aac71608.1	444	0.05399999999999999	0	0	-0.0014364855450257202
pools_4k_d280e93	pools_4k	aac71300.1	aac71645.1	1180	0.124	0	0	0.01089694097909788
pools_4k_d280e93	pools_4k	aac71397.1	aac71448.1	410	0.054000000000000006	0	0	0.0021366790466704755
pools_4k_d280e93	pools_4k	aac71397.1	aac71502.2	388	0.05	0	0	0.0005282289583018601
pools_4k_d280e93	pools_4k	aac71397.1	aac71539.1	722	0.08	0	0	-0.0006171008667436445
pools_4k_d280e93	pools_4k	aac71397.1	aac71608.1	341	0.046	0	0	0.0018760521192795893
pools_4k_d280e93	pools_4k	aac71397.1	aac71645.1	1077	0.11599999999999999	0	0	0.009555826281870017
pools_4k_d280e93	pools_4k	aac71448.1	aac71502.2	552	0.07	0	0	0.004040209442539522
pools_4k_d280e93	pools_4k	aac71448.1	aac71539.1	886	0.092	0	0	-0.0011914256278028057
pools_4k_d280e93	pools_4k	aac71448.1	aac71608.1	505	0.06	0	0	-0.0015197726644310683
pools_4k_d280e93	pools_4k	aac71448.1	aac71645.1	1241	0.15	0	0	0.03308993241255437
pools_4k_d280e93	pools_4k	aac71502.2	aac71539.1	864	0.10800000000000001	0	0	0.016423413181342023
pools_4k_d280e93	pools_4k	aac71502.2	aac71608.1	483	0.062	0	0	0.0026294829611126364
pools_4k_d280e93	pools_4k	aac71502.2	aac71645.1	1219	0.12	0	0	0.004451930227588857
pools_4k_d280e93	pools_4k	aac71539.1	aac71608.1	817	0.09	0	0	0.0019436622584396712
pools_4k_d280e93	pools_4k	aac71539.1	aac71645.1	1553	0.14	0	186	0.004937348073859121
pools_4k_d280e93	pools_4k	aac71608.1	aac71645.1	1172	0.11399999999999999	0	0	0.001403451998413352
pools_4k_d35a488	pools_4k	aac71226.1	aac71293.1	1242	0.122	0	0	0.005028311434003979
pools_4k_d35a488	pools_4k	aac71226.1	aac71296.1	594	0.07	0	0	0.0002300173081727086
pools_4k_d35a488	pools_4k	aac71226.1	aac71343.1	503	0.06	0	0	-0.0013263457584448968
pools_4k_d35a488	pools_4k	aac71226.1	aac71373.1	305	0.044000000000000004	0	0	0.0042268806831312275
pools_4k_d35a488	pools_4k	aac71226.1	aac71432.1	689	0.086	0	370	0.008080620394623289
pools_4k_d35a488	pools_4k	aac71226.1	aac71442.2	359	0.05	0	0	0.0037868698496186654
pools_4k_d35a488	pools_4k	aac71226.1	aac71445.1	587	0.07	0	0	0.000855466362312346
pools_4k_d35a488	pools_4k	aac71226.1	aac71509.1	302	0.05600000000000001	0	0	0.016600771825712304
pools_4k_d35a488	pools_4k	aac71226.1	aac71511.1	463	0.07	0	0	0.012626241901954618
pools_4k_d35a488	pools_4k	aac71226.1	aac71533.1	423	0.057999999999999996	0	0	0.004753587215507352
pools_4k_d35a488	pools_4k	aac71226.1	aac71542.1	504	0.062	0	0	0.0005768928155836517
pools_4k_d35a488	pools_4k	aac71226.1	aac72452.1	462	0.06	0	0	0.0027272011573235416
pools_4k_d35a488	pools_4k	aac71293.1	aac71296.1	1400	0.138	0	0	0.011585484386232359
pools_4k_d35a488	pools_4k	aac71293.1	aac71343.1	1309	0.122	0	0	0.0009547527959634372
pools_4k_d35a488	pools_4k	aac71293.1	aac71373.1	1111	0.11000000000000001	0	0	0.0013238719218912898
pools_4k_d35a488	pools_4k	aac71293.1	aac71432.1	1495	0.14	0	0	0.008163294225182888
pools_4k_d35a488	pools_4k	aac71293.1	aac71442.2	1165	0.11000000000000001	0	0	-0.002151930951891784
pools_4k_d35a488	pools_4k	aac71293.1	aac71445.1	1393	0.134	0	0	0.007992189707638292
pools_4k_d35a488	pools_4k	aac71293.1	aac71509.1	1108	0.11000000000000001	0	0	0.0015194227432810403
pools_4k_d35a488	pools_4k	aac71293.1	aac71511.1	1269	0.12	0	0	0.001373823415597386
pools_4k_d35a488	pools_4k	aac71293.1	aac71533.1	1229	0.12	0	0	0.0038313296994763324
pools_4k_d35a488	pools_4k	aac71293.1	aac71542.1	1310	0.126	0	0	0.00489475307918244
pools_4k_d35a488	pools_4k	aac71293.1	aac72452.1	1268	0.12	0	0	0.0014347850660609285
pools_4k_d35a488	pools_4k	aac71296.1	aac71343.1	661	0.08399999999999999	0	0	0.008420704385747116
pools_4k_d35a488	pools_4k	aac71296.1	aac71373.1	463	0.07200000000000001	0	0	0.01462624190195462
pools_4k_d35a488	pools_4k	aac71296.1	aac71432.1	847	0.11800000000000002	0	0	0.027685375006648805
pools_4k_d35a488	pools_4k	aac71296.1	aac71442.2	517	0.062	0	0	-0.0006723769355233972
pools_4k_d35a488	pools_4k	aac71296.1	aac71445.1	745	0.08399999999999999	0	0	0.0015389749247870232
pools_4k_d35a488	pools_4k	aac71296.1	aac71509.1	460	0.06	0	0	0.0029294479915180083
pools_4k_d35a488	pools_4k	aac71296.1	aac71511.1	621	0.08600000000000001	0	0	0.013851428450514541
pools_4k_d35a488	pools_4k	aac71296.1	aac71533.1	581	0.078	0	0	0.009394540135525889
pools_4k_d35a488	pools_4k	aac71296.1	aac71542.1	662	0.09	0	0	0.014336285998581944
pools_4k_d35a488	pools_4k	aac71296.1	aac72452.1	620	0.07	0	0	-0.002061408766909481
pools_4k_d35a488	pools_4k	aac71343.1	aac71373.1	372	0.05	166	197	0.002310419739392444
pools_4k_d35a488	pools_4k	aac71343.1	aac71432.1	756	0.08	0	0	-0.0033328357779355416
pools_4k_d35a488	pools_4k	aac71343.1	aac71442.2	426	0.05	0	0	-0.003562556846525136
pools_4k_d35a488	pools_4k	aac71343.1	aac71445.1	654	0.07400000000000001	0	0	-0.0009865700707231417
pools_4k_d35a488	pools_4k	aac71343.1	aac71509.1	369	0.05	0	0	0.002648819449418499
pools_4k_d35a488	pools_4k	aac71343.1	aac71511.1	530	0.068	0	0	0.004093963520602442
pools_4k_d35a488	pools_4k	aac71343.1	aac71533.1	490	0.06	0	0	-5.958391140319097e-05
pools_4k_d35a488	pools_4k	aac71343.1	aac71542.1	571	0.078	0	0	0.01029921972620379
pools_4k_d35a488	pools_4k	aac71343.1	aac72452.1	529	0.064	0	0	0.00018831940943091208
pools_4k_d35a488	pools_4k	aac71373.1	aac71432.1	558	0.07400000000000001	0	0	0.007487230888117591
pools_4k_d35a488	pools_4k	aac71373.1	aac71442.2	228	0.046000000000000006	0	0	0.016494884260659558
pools_4k_d35a488	pools_4k	aac71373.1	aac71445.1	456	0.06	0	0	0.0033352649871688095
pools_4k_d35a488	pools_4k	aac71373.1	aac71509.1	171	0.024	0	0	0.0032794807974982215
pools_4k_d35a488	pools_4k	aac71373.1	aac71511.1	332	0.05	0	0	0.006941326856860094
pools_4k_d35a488	pools_4k	aac71373.1	aac71533.1	292	0.14200000000000002	999	999	0.10386068061796774
pools_4k_d35a488	pools_4k	aac71373.1	aac71542.1	373	0.05	0	0	0.0021979232673028093
pools_4k_d35a488	pools_4k	aac71373.1	aac72452.1	331	0.048	233	305	0.005060577382209039
pools_4k_d35a488	pools_4k	aac71432.1	aac71442.2	612	0.07600000000000001	0	430	0.004638439455457777
pools_4k_d35a488	pools_4k	aac71432.1	aac71445.1	840	0.092	0	674	0.002208684212889639
pools_4k_d35a488	pools_4k	aac71432.1	aac71509.1	555	0.07	0	210	0.0037633465291231905
pools_4k_d35a488	pools_4k	aac71432.1	aac71511.1	716	0.08	0	228	-0.00013126486489106748
pools_4k_d35a488	pools_4k	aac71432.1	aac71533.1	676	0.08	0	0	0.003161056011581384
pools_4k_d35a488	pools_4k	aac71432.1	aac71542.1	757	0.088	0	0	0.004588224153118228
pools_4k_d35a488	pools_4k	aac71432.1	aac72452.1	715	0.08	0	427	-5.009456485251251e-05
pools_4k_d35a488	pools_4k	aac71442.2	aac71445.1	510	0.062	0	979	-1.6707957804229512e-06
pools_4k_d35a488	pools_4k	aac71442.2	aac71509.1	225	0.03	0	0	0.0009276884703629806
pools_4k_d35a488	pools_4k	aac71442.2	aac71511.1	386	0.05	0	0	0.0007489668140362032
pools_4k_d35a488	pools_4k	aac71442.2	aac71533.1	346	0.05	0	0	0.00529030325786628
pools_4k_d35a488	pools_4k	aac71442.2	aac71542.1	427	0.052000000000000005	0	0	-0.0016676906800959374
pools_4k_d35a488	pools_4k	aac71442.2	aac72452.1	385	0.05	0	0	0.0008595501899308494
pools_4k_d35a488	pools_4k	aac71445.1	aac71509.1	453	0.062	0	0	0.005640797087868382
pools_4k_d35a488	pools_4k	aac71445.1	aac71511.1	614	0.07	0	221	-0.0015369493405145845
pools_4k_d35a488	pools_4k	aac71445.1	aac71533.1	574	0.07	0	0	0.002026989824891412
pools_4k_d35a488	pools_4k	aac71445.1	aac71542.1	655	0.08	0	0	0.004928561307389945
pools_4k_d35a488	pools_4k	aac71445.1	aac72452.1	613	0.07	0	426	-0.001449290706982631
pools_4k_d35a488	pools_4k	aac71509.1	aac71511.1	329	0.046	0	0	0.0032996200725895763
pools_4k_d35a488	pools_4k	aac71509.1	aac71533.1	289	0.04	0	284	0.0022428462051299544
pools_4k_d35a488	pools_4k	aac71509.1	aac71542.1	370	0.05	0	0	0.0025358672162141965
pools_4k_d35a488	pools_4k	aac71509.1	aac72452.1	328	0.044000000000000004	105	396	0.0014194138839518436
pools_4k_d35a488	pools_4k	aac71511.1	aac71533.1	450	0.06	0	0	0.003947342570383552
pools_4k_d35a488	pools_4k	aac71511.1	aac71542.1	531	0.07600000000000001	0	0	0.011999696604854365
pools_4k_d35a488	pools_4k	aac71511.1	aac72452.1	489	0.06	0	0	3.855147852138696e-05
pools_4k_d35a488	pools_4k	aac71533.1	aac71542.1	491	0.06	0	262	-0.00015761921416151958
pools_4k_d35a488	pools_4k	aac71533.1	aac72452.1	449	0.06	0	197	0.004049751343443875
pools_4k_d35a488	pools_4k	aac71542.1	aac72452.1	530	0.06	0	0	-0.003906036479397565
pools_4k_d3678fb	pools_4k	aac71293.1	aac71297.1	1426	0.14200000000000002	0	0	0.014083695776374333
pools_4k_d3678fb	pools_4k	aac71293.1	aac71339.1	1330	0.138	0	0	0.01569953242451788
pools_4k_d3678fb	pools_4k	aac71293.1	aac71361.1	1136	0.11199999999999999	0	0	0.0017044420930792947
pools_4k_d3678fb	pools_4k	aac71293.1	aac71397.1	1147	0.11599999999999999	0	0	0.004997542174928926
pools_4k_d3678fb	pools_4k	aac71293.1	aac71460.1	1819	0.15	0	0	0.0008608895788109749
pools_4k_d3678fb	pools_4k	aac71293.1	aac71511.1	1269	0.12	0	0	0.001373823415597386
pools_4k_d3678fb	pools_4k	aac71293.1	aac71526.2	1294	0.122	0	0	0.0018575140671757973
pools_4k_d3678fb	pools_4k	aac71293.1	aac71542.1	1310	0.132	0	0	0.010894753079182445
pools_4k_d3678fb	pools_4k	aac71293.1	aac71572.1	1234	0.122	0	0	0.005521976249444588
pools_4k_d3678fb	pools_4k	aac71293.1	aac71634.2	1182	0.122	0	0	0.00877058173197473
pools_4k_d3678fb	pools_4k	aac71293.1	aac72468.1	1174	0.118	0	0	0.005276662590751352
pools_4k_d3678fb	pools_4k	aac71297.1	aac71339.1	708	0.118	0	0	0.03851969415247586
pools_4k_d3678fb	pools_4k	aac71297.1	aac71361.1	514	0.064	0	0	0.0016145090434321052
pools_4k_d3678fb	pools_4k	aac71297.1	aac71397.1	525	0.068	0	0	0.004566637761655501
pools_4k_d3678fb	pools_4k	aac71297.1	aac71460.1	1197	0.12	0	0	0.0058262748866471925
pools_4k_d3678fb	pools_4k	aac71297.1	aac71511.1	647	0.11000000000000001	0	239	0.0356093361306619
pools_4k_d3678fb	pools_4k	aac71297.1	aac71526.2	672	0.09200000000000001	0	0	0.015495584004513965
pools_4k_d3678fb	pools_4k	aac71297.1	aac71542.1	688	0.086	0	0	0.008163366964560118
pools_4k_d3678fb	pools_4k	aac71297.1	aac71572.1	612	0.07	0	0	-0.0013615605445422285
pools_4k_d3678fb	pools_4k	aac71297.1	aac71634.2	560	0.07400000000000001	0	0	0.0073035659701023575
pools_4k_d3678fb	pools_4k	aac71297.1	aac72468.1	552	0.07	0	0	0.004040209442539522
pools_4k_d3678fb	pools_4k	aac71339.1	aac71361.1	418	0.057999999999999996	0	0	0.005282995663192555
pools_4k_d3678fb	pools_4k	aac71339.1	aac71397.1	429	0.057999999999999996	0	0	0.004122410328689027
pools_4k_d3678fb	pools_4k	aac71339.1	aac71460.1	1101	0.118	0	0	0.009976740083426583
pools_4k_d3678fb	pools_4k	aac71339.1	aac71511.1	551	0.188	0	0	0.12213266419285429
pools_4k_d3678fb	pools_4k	aac71339.1	aac71526.2	576	0.12000000000000002	0	0	0.05184589827681442
pools_4k_d3678fb	pools_4k	aac71339.1	aac71542.1	592	0.082	0	0	0.012408339234591198
pools_4k_d3678fb	pools_4k	aac71339.1	aac71572.1	516	0.066	0	0	0.003423159015629132
pools_4k_d3678fb	pools_4k	aac71339.1	aac71634.2	464	0.07600000000000001	0	0	0.01852539161511632
pools_4k_d3678fb	pools_4k	aac71339.1	aac72468.1	456	0.06	0	0	0.0033352649871688095
pools_4k_d3678fb	pools_4k	aac71361.1	aac71397.1	235	0.05600000000000001	0	590	0.025495950028693204
pools_4k_d3678fb	pools_4k	aac71361.1	aac71460.1	907	0.124	0	186	0.029285736956216057
pools_4k_d3678fb	pools_4k	aac71361.1	aac71511.1	357	0.05	0	0	0.004016374161693079
pools_4k_d3678fb	pools_4k	aac71361.1	aac71526.2	382	0.052000000000000005	0	0	0.0031921648178295514
pools_4k_d3678fb	pools_4k	aac71361.1	aac71542.1	398	0.05	0	0	-0.0005670240541368748
pools_4k_d3678fb	pools_4k	aac71361.1	aac71572.1	322	0.05	0	300	0.00814204413711686
pools_4k_d3678fb	pools_4k	aac71361.1	aac71634.2	270	0.04	0	0	0.004710745203974777
pools_4k_d3678fb	pools_4k	aac71361.1	aac72468.1	262	0.04	0	0	0.005775779000519003
pools_4k_d3678fb	pools_4k	aac71397.1	aac71460.1	918	0.10600000000000001	0	0	0.010495094439685798
pools_4k_d3678fb	pools_4k	aac71397.1	aac71511.1	368	0.05	0	0	0.002761924838404317
